X,Y
12.539138,7.4663515
-2.658468,10.24357
10.39095,7.4206667
9.857116,4.8712
-2.3225245,12.283322
9.77877,9.061693
-4.6583815,5.631059
7.5954313,8.993359
-2.9544024,14.2222805
10.897151,7.3258457
-1.8247379,7.5028524
4.5415206,9.3142805
1.7747924,8.754113
-2.244902,11.342604
-0.20561858,9.316979
18.685934,9.700533
0.88936096,10.207384
-5.8225856,7.3811355
19.985064,10.34088
-5.4446077,8.7881975
10.456981,7.780565
-4.1021743,13.38586
-4.9128437,12.00114
0.27221283,8.270826
1.5514038,10.429477
-5.2799597,8.922365
9.037282,5.3831425
20.056873,13.049305
-0.69557464,10.309006
10.968646,5.2158866
-5.669067,7.89467
-6.5337234,11.277702
-0.28137815,12.068878
7.165902,9.331785
4.5101867,8.648057
-3.347627,9.360805
-3.589744,9.067016
-6.5753574,10.168308
-3.9651167,5.984544
8.874993,6.3162065
12.798019,8.577151
8.287477,8.486003
9.80144,8.792284
9.823685,4.187242
-1.424374,8.953564
-0.18948512,7.9009585
-4.6729846,13.216993
9.263992,5.569332
1.2545924,10.78236
9.152826,6.555719
-3.1610255,12.737989
7.4199257,5.801469
16.424465,8.141048
6.7274823,5.521245
-4.9121423,6.138465
-0.8765109,9.590499
-4.494567,9.981055
10.040612,7.28123
-5.0283213,13.256783
-3.174265,7.060473
-6.255273,6.627413
-7.586299,11.253853
-3.1826985,6.562902
-4.9015284,13.727874
-4.070409,14.286
19.41184,9.292659
14.718898,7.2325463
14.403178,8.813766
-0.4898951,7.6580753
3.5900252,8.945114
0.5391996,11.321261
10.051592,7.808173
-1.3725485,8.585925
-4.6759195,10.199736
-7.1313505,9.456177
-1.1893241,5.712258
-1.6613978,12.74519
-5.0977507,9.853839
20.449911,11.749726
5.0631385,7.0038652
-5.1139193,7.3409286
-5.9100547,8.370939
-3.29323,5.853897
1.0247684,7.604555
10.874335,8.037856
20.183153,13.066124
-7.540757,10.73492
6.6482368,8.484545
-6.8251476,7.2262006
7.1088343,5.660104
9.689859,9.331296
-2.579588,8.432154
-2.4086304,11.811544
-1.324441,4.7868037
11.473033,9.715515
6.4499564,6.7216206
-3.8226147,8.5172
-1.943969,8.998398
-2.239791,10.956088
8.550691,6.677649
19.472385,9.894052
-1.1669831,13.484305
-0.3122793,12.577723
19.87932,11.743574
-3.4246163,7.236297
-0.6941842,7.540719
-4.6803856,11.046978
-6.5057826,6.6127553
-1.9244807,5.96944
20.31322,13.127915
-2.8369634,5.0226216
-4.5175095,14.006605
-4.521737,11.415263
-6.884785,8.744295
-7.3378215,7.49531
-4.9501295,7.9377313
6.950016,6.7720237
-5.644661,6.100581
-3.764422,5.778028
6.2082024,7.2576075
-0.24765435,10.055277
11.6834,6.1412673
-0.26900235,8.990224
6.459712,8.273607
-3.8248882,10.670223
-1.2733953,13.358334
-8.0890045,9.298153
7.065234,8.804052
9.647134,5.060727
-4.076658,6.738151
5.6535115,6.4809947
-3.4034274,5.993026
0.36095187,8.265146
11.471656,7.703355
10.722388,5.6858506
6.3853793,6.2612696
11.902994,8.086551
2.8610413,7.861273
19.868673,9.857649
13.623067,5.8765035
-2.8055916,13.972306
-2.2675068,6.4269624
15.512344,7.8283033
7.9707117,7.494231
5.794363,9.75147
-5.5386043,5.9393106
-7.080628,9.873677
-2.7493174,5.633972
7.232862,7.2621174
-5.4000793,13.500019
-0.16700223,9.103678
-5.9843106,13.048285
0.5664066,7.1336823
-6.3373475,6.9031243
12.473958,6.7211304
-0.08043861,9.950763
9.928042,4.788249
8.340192,6.4707537
-2.7867115,5.0332956
2.3485777,10.193606
5.8229914,9.718476
-5.7982316,5.7305064
7.1685243,6.506035
-7.0247216,11.729976
-1.8168876,5.8621755
10.64285,5.707371
-5.242072,13.868656
-1.7723432,10.934414
-3.7530925,7.8133416
-6.6651845,11.7330475
10.651046,4.5292535
0.09810024,11.063362
-7.734394,10.31305
0.6409749,7.565667
-1.5737356,10.964186
17.634941,8.055151
-4.044775,10.45735
10.668964,8.767113
1.3238374,11.208727
11.395574,7.9176617
16.18805,6.860823
-7.812397,11.024423
4.222101,8.200358
-4.5213323,7.851675
-1.1077392,9.158295
8.210375,10.064824
9.562528,8.847804
15.355692,7.2241755
1.1238447,7.402129
7.384604,9.096984
7.8426785,4.378492
10.507614,8.019827
-4.1808906,12.336205
13.278755,6.0898495
-6.4284487,13.028413
7.7170825,8.310164
-5.3870373,9.889059
18.357738,8.753989
-3.029529,7.718083
8.7364645,5.958538
-1.9284275,6.8851457
-3.1644044,13.678318
11.812674,4.486877
-0.86978674,7.706126
10.178893,9.440369
-3.8503895,11.9608555
-3.3296893,7.367495
7.431865,7.744835
-3.6512263,5.836269
20.628569,11.649305
-1.1167387,11.847724
-2.8130581,8.859187
4.1610794,9.115706
-6.0220995,7.703877
-1.713674,7.2112207
-0.9791274,9.437575
8.578255,8.865508
20.986073,12.766471
-1.5091951,6.5981593
-2.6200266,4.9643364
-3.0124612,6.6276064
-0.071732745,7.897737
-1.5542178,4.715004
-6.7705946,10.084446
2.6749623,7.836338
-7.075093,10.823651
0.08509199,8.344688
-6.1498713,10.357992
1.6040939,7.7091165
-4.4537745,13.288644
20.528723,13.053664
-5.7653346,13.02086
-0.039462652,12.345679
12.223932,4.78324
13.556532,8.476815
6.8899293,7.730751
6.9798765,8.010287
-2.4157708,10.070618
-3.5538766,12.081072
9.277503,9.153639
10.635436,9.523817
11.063765,8.015197
-3.04203,11.6326685
9.847288,6.3289385
-5.7503104,8.08071
1.0445076,7.199686
-3.771359,13.441434
-0.35206786,9.608286
10.1324,6.025069
-7.40832,10.068825
11.60614,6.743102
-1.9942143,13.076637
7.4323387,7.057907
-1.5604674,11.281929
-3.7392795,13.488878
-0.5907947,8.523133
-3.2535613,6.3576574
0.7620276,8.338155
-3.7765255,10.498274
11.319726,8.232808
1.5244634,8.856376
-1.2347349,8.16303
-2.2800994,8.778483
-3.5450695,6.162783
-6.858969,10.160876
-1.6464549,8.917667
-4.714651,12.452928
15.186277,7.893357
0.13583615,9.940934
-5.5493255,9.164595
-4.213756,10.207129
9.8654785,4.610751
-6.0396414,6.7879405
7.0401673,6.7618856
-3.3310626,10.235676
-2.7442605,12.367412
-3.6938627,9.241073
-5.536523,9.724602
-0.1990757,10.209746
20.104118,13.032419
-1.630023,9.554826
14.436077,8.474716
10.291061,6.148594
-3.978125,5.652495
20.122963,12.253287
-5.013063,7.4252195
-5.0389237,8.123087
-1.3052434,11.299771
5.7006526,7.8053274
1.9666897,7.385116
-2.355572,7.437449
7.113092,7.4252396
-5.5736694,7.0117416
-1.9503925,10.732523
-5.777142,10.481052
-5.4855375,7.9873204
-3.066032,6.773721
-3.0577846,6.9915295
1.909745,6.9741855
-4.639341,10.436805
7.5130963,9.86436
-5.6235456,9.42456
8.069802,6.904603
12.489306,6.2799244
11.305151,8.609278
20.442413,12.097888
-3.178486,10.090289
-4.8441434,5.656455
-4.800228,13.83318
-5.392853,8.977817
-5.554654,13.539546
-2.8778696,10.260741
-5.315476,11.9965315
2.0815024,9.132965
-7.1586113,9.577908
11.562987,6.714364
7.7550793,6.706945
9.444434,8.298936
2.0728767,7.474102
10.776055,4.1544514
-0.6478451,13.013143
-0.8828368,12.864936
9.376663,4.3099446
-0.39752316,8.39419
-2.2157938,5.6616645
4.11429,8.572409
-0.16736202,6.9765916
-6.9149866,10.216906
10.133392,7.127271
-4.060483,9.89473
1.1021298,9.227721
7.597554,6.4721966
9.531488,6.952658
-2.4867384,7.949946
10.042374,5.3672996
-5.5345654,8.710376
9.164351,5.7392955
-3.2857084,12.088083
0.9391435,7.7806525
-6.900322,8.606405
-4.0426865,12.935231
9.552593,8.87312
-2.123301,6.4109645
-7.6289687,10.077039
1.8190547,10.260673
-6.2434506,11.519654
10.189817,7.64584
-5.970442,10.731191
-3.546758,13.390241
10.56919,4.539429
20.285063,12.142405
-0.4872698,10.462613
-4.45487,9.658001
6.259642,8.0259905
-6.464836,7.426829
10.13712,6.0369673
8.031991,6.108124
8.6247015,8.481051
-5.466467,10.335071
-6.8584695,7.281611
0.7709287,11.834177
7.001652,6.8365483
-7.321412,11.150815
7.2719803,8.135352
-3.6461198,11.94841
5.6859913,8.801969
7.776431,9.858859
16.789686,7.3557596
-0.33084136,12.534963
-2.6228538,6.0445657
-7.99389,10.367906
-4.556019,11.75612
8.70222,6.4522343
9.233907,8.316399
-4.6982455,10.144605
-3.3785005,5.5807652
11.43448,7.7755632
0.498649,10.81018
1.616641,6.314784
-3.0113497,10.865856
7.0723715,5.6516566
6.504321,8.540476
5.757379,8.483662
-2.0302198,6.710658
-3.3294513,13.027026
1.3614194,9.43209
-7.943221,9.74233
10.793451,10.019899
-4.410399,11.231208
10.748764,7.7241235
-6.3064656,8.896931
-2.0606284,11.13614
0.6286084,10.678799
9.14747,7.854599
-2.609179,6.6266284
-3.4362,10.382463
-2.323373,8.357077
-0.7757976,9.318232
11.645983,6.4967117
-4.47228,12.576044
-3.5489323,7.2520323
-1.7018361,6.6199746
-0.7847377,8.619055
-6.5132065,9.4834795
-6.2073836,12.920495
-2.0016775,5.914842
-2.3569915,11.153889
-5.9131184,7.931876
15.711577,7.6503415
-6.820619,10.7164
18.03674,7.7353177
10.06886,8.443714
0.47355404,6.317742
13.07666,7.060824
-5.610715,5.841331
16.344578,7.980762
9.373757,5.4844036
16.159405,7.8819942
-1.8371894,12.307138
-6.0396004,10.115062
3.8945782,9.177556
11.771934,7.124424
-1.0809,12.6531315
9.33393,7.511667
-7.403031,7.5518146
0.1759385,7.598158
-4.464584,11.2562275
19.821451,9.827218
-6.881355,8.982862
6.964785,6.873463
10.236205,7.265994
-3.4833138,10.774895
2.6804726,8.11563
-5.447901,8.258357
-0.6088469,8.61702
4.9433694,8.175643
-7.3202915,11.403552
-1.2866057,9.986261
-2.1598961,4.69917
5.7272696,9.066447
9.707132,5.6388035
-1.8358184,7.949855
18.66204,8.311506
-3.5863473,8.175961
-0.007913517,12.595681
1.5992424,8.57393
-1.5651283,11.997159
16.983946,7.1187634
-0.034869395,6.515199
19.015663,9.251112
-5.005021,11.047327
10.559716,5.5261807
-6.99261,8.963939
-5.4664955,5.7604218
-6.3914547,6.6246676
-5.5757494,13.424789
-5.3382225,8.186185
-5.0587406,5.6119165
-3.5707204,9.612619
-2.7031527,12.954849
10.563619,9.033601
5.347055,9.2111435
9.167401,6.9009337
-3.0255563,5.024676
-4.048477,11.095877
-2.334607,12.870144
-3.3664396,11.128282
0.97921246,7.6633205
1.8792226,8.816476
7.040669,9.384288
16.200445,7.7474
-1.7040012,4.7423754
19.95176,10.478634
11.948021,4.9315267
-6.9610496,8.876059
-5.695789,5.5459185
14.716427,6.4784737
-4.157868,14.005717
-4.161251,6.330297
-6.5029335,11.087441
11.946436,6.6344824
13.2918215,5.651338
1.7550299,8.449564
-6.6864853,9.318756
7.8240657,6.810332
-3.7644274,5.8922067
11.243609,6.3011155
9.418498,6.565094
19.808798,11.914642
0.34623903,11.093167
3.84235,8.790838
-1.5634282,12.503346
14.117124,9.05977
10.915142,8.707573
19.38963,10.6006365
13.002366,5.5185
-2.5887349,6.071932
1.7167419,10.296057
6.547743,6.6350293
-3.3766325,13.3003025
0.4389004,6.308972
-2.7128303,5.502276
-6.21808,7.5203605
-1.5321684,6.526702
18.845543,8.929185
16.586525,8.476748
-1.7492197,12.487739
5.7395225,7.7057285
-4.005875,8.185457
-1.5912231,13.461437
-3.0634453,4.6830516
-3.0331235,7.7827277
-1.2265514,7.914393
-2.3505123,8.590777
6.4409018,6.10605
9.134777,8.213328
9.936461,5.8095336
-5.1683946,5.3970013
8.432268,9.28128
-2.999873,7.3549314
12.425366,4.6853228
15.1705885,7.162645
1.0724659,8.365718
7.000415,6.01066
2.795178,7.1549487
-2.916889,5.183539
-2.81492,7.6992307
14.182448,8.167312
-4.6439357,9.4461355
-4.874483,9.867947
-2.971317,9.734454
8.827643,8.525199
-1.0032959,10.345218
6.930006,8.754362
-5.3274775,13.540733
-5.9578733,9.668938
8.510548,6.414696
-5.3993473,9.2523365
9.224434,6.5320525
-5.621421,10.888815
6.145154,9.722301
-1.5054541,13.528823
-4.9992423,12.208575
-3.1206884,9.995682
-1.2277112,11.056008
11.606488,7.5627227
18.629871,8.762593
11.491247,5.6988816
18.35325,9.457805
-2.4375396,4.573999
-0.6798033,12.244643
2.2572322,7.6244383
-5.6794043,12.844254
-3.9581485,8.2950945
18.38254,9.075435
7.718496,4.6743855
6.750721,9.243056
8.923887,5.1214595
17.534668,8.424007
-4.986017,13.784509
-5.801103,9.285132
-2.2699773,8.799854
-3.673496,5.771915
-2.7636652,11.384563
-1.1578242,6.83941
19.222868,10.948463
0.3343986,9.219527
-2.010885,6.798909
-5.2164345,11.373887
-2.8295565,7.044071
16.709879,8.75607
10.15685,3.968915
16.354107,8.995499
0.887724,8.990193
-5.615916,9.925941
14.922157,7.5383024
0.24739088,9.5669
12.388026,7.6772995
-4.2939653,11.869572
-6.1650853,12.451176
18.914656,8.364175
-3.3667076,12.337248
6.0690055,8.114958
-5.028433,13.507603
-3.8056881,11.755208
0.3052425,9.771171
-1.7012113,7.8605685
10.832551,7.9142394
-2.9137092,9.714719
-0.44337606,9.401767
7.301283,6.194197
-7.900722,11.064573
-3.7383635,13.663642
16.074902,8.389765
-3.8732548,14.139116
-3.0900104,8.061939
-6.5965753,12.807205
-6.428195,12.900419
9.569093,6.7567544
-6.0523925,9.255309
-2.5960875,4.483412
15.708319,8.821024
12.4859915,5.648735
-2.183359,5.549326
-4.52842,10.393571
-5.5116057,12.714863
8.126127,7.048435
8.424093,9.100128
-3.030553,12.253684
1.9201963,7.3165007
15.59913,7.9894032
-8.064749,10.775751
6.6939826,9.355836
-2.5705278,11.86536
-6.272729,7.289567
-4.0035934,10.684385
-2.843413,13.544601
-6.7306547,8.311833
-7.5459437,10.936197
-1.2307448,12.271546
9.212572,5.571347
-1.7244952,6.574045
-3.0554903,4.821033
9.813286,8.858307
7.178946,8.600682
-4.375332,8.632241
7.087733,8.194353
12.00597,7.4852023
9.006863,8.880663
-3.3323636,8.834041
-1.781612,8.010387
-1.097871,11.650011
8.762772,5.801421
-5.444156,11.159141
-6.8582273,11.450089
-8.033505,10.478688
16.539566,8.369194
-5.481933,11.522233
-6.190217,13.330682
-2.6648047,8.972472
7.636426,7.7000704
-0.69269633,7.1350136
20.338621,13.001149
9.037507,9.055799
-4.618114,5.565016
1.4663026,8.817798
-2.0476577,11.837888
1.0161717,9.168168
-1.8670766,6.024948
-2.8855526,9.320033
8.640627,6.8829284
11.58295,8.417279
-7.9647784,9.389442
-1.1095692,7.1863737
10.559361,8.437482
-0.92931896,7.11787
19.821249,9.596884
11.52888,5.0262456
-2.1629992,6.0924845
19.676716,11.027809
8.671595,4.7253084
19.476051,11.509856
-4.670586,13.984441
-6.9276648,7.981956
7.6944227,7.9356503
-3.4048193,7.881389
-1.3405838,12.148236
0.3016409,8.752893
-1.25324,4.854802
7.7210016,7.6237335
10.623521,7.3768463
4.289647,8.1704
8.32037,9.743364
-7.652015,8.091586
-4.737133,9.1077
16.462637,6.9409237
-2.420512,10.214805
-5.4219465,10.538593
-6.3213763,8.73054
-2.3045123,8.137949
13.426818,8.520123
0.73992294,10.350057
0.7009626,8.879399
-4.365392,7.516846
-4.1157765,12.764167
-4.0215483,6.085865
-2.0727746,13.191759
-4.7112784,12.081288
-4.559071,5.506511
9.419736,9.730101
-2.3212082,11.102381
-0.91574186,9.6730385
-1.7397755,5.5525627
10.654082,5.8715787
9.746909,5.48788
0.9171373,10.826183
7.446033,9.41439
-1.3632641,9.744559
-4.61362,11.449524
-4.585953,12.3292675
-5.724526,8.783046
14.912451,7.304297
6.1021957,9.923041
4.372723,9.177832
10.116367,6.621166
-2.2627156,9.4823265
-1.85469,9.382268
-5.1395454,8.911902
-1.72885,5.608216
14.210417,7.192447
8.499543,7.802836
-1.812019,4.7748013
7.2613306,6.754327
19.319712,9.8084955
-1.217199,10.218437
-4.901713,13.239525
9.643314,5.533383
-1.8092123,11.362201
0.929662,10.877613
-4.285286,11.002481
-5.2662253,8.238558
-3.994401,8.703305
6.703642,8.240628
-7.1883373,9.895429
-1.969562,8.308101
7.8544726,8.069716
-0.97879934,9.088226
-2.5102613,10.18596
11.095668,5.6165867
-0.994246,5.9381714
-1.9413598,8.565267
15.401551,7.0329633
-6.6218343,12.853661
11.806773,7.0023203
-7.1742935,9.706086
1.0513765,7.3417277
8.75972,5.5354733
11.198042,6.8998113
-1.3253009,11.745373
-3.5401764,12.057857
-8.014617,9.587241
-4.71415,13.981454
-2.257849,12.84002
-2.3373916,13.657154
9.508609,4.9966526
1.192587,7.9449444
8.373439,8.941894
-7.226352,7.5740786
2.94079,8.142431
-4.0361576,13.219996
-2.115261,12.531987
9.475143,8.531966
15.786398,8.049534
3.4699621,7.872787
12.475581,9.097019
-2.471265,7.497935
0.32662746,6.8632746
-7.202739,11.094909
-2.2779586,11.216002
13.325959,8.243163
2.3034024,9.571062
-3.4564977,10.506996
-7.9993477,10.987592
-2.2083848,5.272954
0.60850734,11.291006
-0.9751716,8.74645
10.432031,5.8304296
-1.3257746,6.449477
20.127104,11.19995
-3.802191,8.46516
9.757275,6.646792
0.07307005,6.2766347
8.010274,8.35795
0.07156466,12.232556
12.30389,7.2136545
10.122138,6.746388
-2.167288,8.428144
-1.1067423,12.436527
7.9053316,6.511733
20.54106,13.320668
8.233222,8.762901
11.572102,6.055301
12.020572,6.1123376
-2.721839,11.5494375
-4.2872095,6.6173167
-0.32740793,10.593889
1.0857332,9.321386
-2.8497355,14.174179
-0.89300823,7.281521
10.737962,7.521569
8.494051,6.214547
-3.8173308,8.299609
2.5028832,9.194531
-3.4630303,10.63423
7.490781,6.6777773
-1.0428771,6.2515945
3.2681608,6.9652057
7.2675614,7.6609674
-0.3952504,8.976878
8.458898,9.4565935
13.352566,6.419541
0.28273386,12.57053
-1.1046983,10.667337
0.5894422,9.861857
9.778479,6.4830666
0.14153641,11.212392
-7.3990474,11.145077
10.211509,3.9578931
16.333612,7.3269396
-1.6816299,10.359938
-1.518297,11.585759
-4.0185013,8.971996
7.4721117,7.3943143
-3.6536663,5.340657
-0.31260234,6.097033
3.0838761,8.121191
10.310516,7.905294
9.557536,8.763995
15.333299,6.941185
7.3337407,9.79866
-1.1937182,6.011073
-2.1497185,8.413835
-3.291366,9.807304
20.241922,12.85186
-6.0400147,10.229771
-0.69517314,13.115753
10.313596,4.6733546
6.436063,7.913923
9.577114,8.987481
-0.5718837,5.9208884
-3.5426126,7.698905
-4.1256766,9.768659
7.6384435,5.7582245
-3.0610769,8.395842
-1.9811051,4.810193
-5.5394487,12.967438
-1.8202395,7.757475
-4.129832,7.757569
-0.5585247,8.930697
14.460197,7.0896835
-1.09615,6.3182526
7.017203,9.115341
-4.6394563,12.166
-4.8011947,9.236609
4.123175,8.897977
3.9311848,9.330996
-2.0586154,5.5673046
-2.5388923,11.332478
3.5115662,9.357683
-5.157811,5.6403317
-1.257595,7.6723084
10.259191,7.847207
-0.13021521,6.154873
7.8894796,5.9213724
11.5990505,6.0133686
-0.63411266,9.760128
-4.407944,14.169826
-1.033073,9.884531
-7.9610944,10.86359
-4.0298123,10.1408415
-6.1619143,7.0583825
-5.036936,13.34975
-1.3076351,7.0827165
10.988608,8.118562
8.262578,6.674207
14.5087,8.195193
-1.5502678,10.296405
10.431328,5.3326564
-7.127833,11.367001
13.538391,8.74498
9.336699,9.580684
-7.075199,7.346546
14.017818,8.328416
2.8246577,8.159945
-3.4578354,13.135133
10.253911,7.2385864
-0.6973487,10.192139
-2.3058655,13.482687
1.3775784,9.006726
-5.1029,7.3594427
-3.0512178,9.4796
-0.24802396,12.83659
-7.5833936,8.4121275
7.625051,4.8138566
-4.0597653,9.199229
-6.085796,6.5663023
-4.3226743,13.085561
-2.2085795,12.82713
0.011759912,6.719495
-3.4588265,6.4608808
18.70401,9.346489
-0.15996844,8.008412
-0.7763047,11.061348
20.197147,12.912044
10.002724,4.2604218
-5.161029,11.192981
-7.92862,8.798386
16.47281,8.909472
-2.5839841,4.578376
-0.6960916,9.237868
-5.3891826,13.700995
-3.0673468,9.615432
16.076605,7.833366
8.767599,8.547849
-4.7213783,8.067457
-6.568114,6.6336226
-2.942467,14.1094265
-7.6259494,8.490578
-5.514759,9.433795
-6.349069,7.7414975
-4.191753,5.5915217
12.656223,8.754115
16.370378,6.96686
16.091553,7.3558702
19.642933,11.7131195
-0.899716,9.511638
13.545637,8.397382
-4.911911,11.857029
-5.0004168,7.3495727
-2.4406366,9.667329
7.462226,8.172895
5.866613,8.571303
10.465244,7.4404216
-7.348725,11.327864
0.13194264,10.4673
19.804893,9.83563
-0.42670676,7.7794886
9.086081,7.120535
19.676308,10.101621
-2.3003743,9.650017
-7.499919,7.8377047
7.160913,6.6358757
-1.8195468,10.976301
5.0245967,9.46047
7.9394073,6.8564506
-1.6831357,6.6320868
-1.8761115,9.342041
-7.115006,7.479703
-5.250756,10.026538
-4.7500324,12.11292
-3.1148345,13.334863
4.014724,8.676325
-1.0174866,7.7798605
-1.4256669,12.476191
-4.8117275,11.124162
-3.4850488,7.7551713
-0.1787741,12.164719
6.19185,8.832608
15.220225,7.396105
11.010354,5.5786743
-4.9277415,12.481968
0.5968382,10.098039
-2.9159107,11.590808
-6.5297756,12.919778
9.901242,6.3388095
-4.508348,7.968717
-3.048139,7.493876
-0.7869171,11.251245
18.995214,9.089779
18.01498,7.842791
20.435934,13.074008
7.3814363,5.9599037
16.834055,8.947732
6.8350277,9.368905
7.075805,8.337978
-4.6641803,11.4168005
-1.997121,10.225243
7.3778195,8.093401
-4.254792,8.466378
-6.6349034,8.340654
11.504599,8.517147
-2.916542,13.262422
-2.9511616,5.7383943
-0.62695485,12.837131
-3.71861,8.99222
4.512933,8.479593
-5.1151457,8.700932
12.306019,7.8760667
8.925337,8.668546
-0.36118627,7.790227
8.903732,6.991458
-0.98078823,13.240882
-4.428935,13.563848
-2.88293,12.736882
8.967793,6.2413206
-6.853946,9.844043
-5.6309867,12.722943
12.797682,5.694875
7.786216,5.0318604
12.18218,6.3206816
-2.009438,11.132847
14.171429,8.810423
9.757998,3.9799967
10.634625,4.792253
-4.167648,8.993794
-6.1813297,6.25957
-2.6326895,14.033378
8.400165,7.3992023
-1.2341743,12.040556
18.290184,9.086683
1.0050601,10.553141
0.022647355,11.919898
-5.532333,9.917974
19.685507,11.948815
7.3526063,9.219695
9.125848,4.2477407
18.536077,8.089449
19.960157,12.520829
-1.5747268,5.327033
16.865984,8.911696
6.5727925,5.7370276
-5.485872,13.560604
9.752476,9.530381
9.078733,10.044598
-4.8250575,10.375645
3.45336,6.987014
0.4278255,9.237664
0.62471753,8.432734
-5.788618,12.92787
6.085834,9.191972
6.822599,6.8045607
10.832384,9.889672
-1.3197294,6.718785
-0.9824648,10.993748
-3.713481,7.318919
9.846209,9.136466
-5.682906,8.26008
-6.6818085,6.798612
10.022865,7.0729346
9.245016,7.909234
-7.3539042,9.776402
10.360796,4.090419
2.1140263,6.9916253
9.793171,6.667717
-3.9290125,9.169036
-5.4808497,6.630348
-4.8345413,10.55588
-6.599081,7.5382943
1.0052463,8.367786
-5.9515443,13.115414
9.668457,5.4620285
-3.6669204,6.559506
-4.5177107,11.488287
1.5054295,8.2720375
16.234016,8.771529
0.468555,9.078875
-5.8153367,6.7932343
-1.4670235,11.102905
11.278598,5.936453
2.577529,10.210811
8.822949,3.8657799
-0.39295325,11.149779
-2.6607487,12.038803
10.486628,8.468021
-6.4380064,6.91969
11.308585,8.373387
17.53045,8.486842
10.899886,7.990605
-4.508631,6.993635
-0.44460052,7.638648
10.095804,6.5248322
-2.3338225,8.669588
-4.7624326,12.952407
0.7499417,9.357407
1.5137739,10.574371
-6.0423784,8.646915
9.686988,9.208038
20.037697,11.698115
9.473034,8.972629
20.481873,12.670154
-1.427498,7.8369675
-4.7301064,13.955981
7.8313403,6.396399
-6.639396,11.8406515
10.222452,6.9648724
10.52466,4.5871716
6.2601995,6.921065
9.968096,5.844124
12.82695,7.3400006
-7.4177065,8.827851
12.800415,8.101019
0.47227737,11.541142
12.5649605,7.501012
20.939026,12.332613
-5.046991,11.551574
-7.811025,8.610131
-4.30369,11.358259
7.4133787,5.8176804
19.102592,10.027475
-6.3818417,12.381296
-2.1774418,5.9552965
-4.8892636,9.189612
-7.2766676,7.5093045
-2.4021103,8.780904
-3.9875085,8.080881
-1.088066,10.039866
-5.645604,5.697714
-1.533361,13.608589
-3.3172987,11.847676
-2.538793,9.586785
-6.581045,10.660405
-3.0415578,7.8389907
-0.5998245,5.848843
-6.515132,12.923914
9.500928,5.132841
11.757879,6.5881295
-5.4195538,11.617818
-7.07676,10.46519
5.958014,8.435362
-3.3603256,14.22176
-7.680756,9.136847
15.74958,7.274733
14.64524,7.430205
-4.7919674,7.0430284
7.8354588,7.4715652
-4.366845,10.488429
-6.1727743,8.883915
-6.28023,12.534173
15.283139,7.9474363
13.3278,6.8289332
-0.79810554,8.046658
0.9199503,7.0580335
14.646386,6.4053965
3.8968983,6.9303985
-0.6237644,8.934008
9.154274,7.904476
-5.6347647,6.6083627
-1.8602897,7.9547567
-2.6649919,10.832416
-0.49279723,11.329905
0.3301999,10.7629
-5.055455,7.2316384
11.165907,7.310404
7.395291,4.88876
-3.5472145,14.051349
-6.0140247,7.044955
-5.3428907,9.437547
9.893317,5.881616
-0.6822247,11.329688
-2.6994686,11.714869
20.469133,13.285231
1.1244326,9.031969
-5.2795796,9.67985
-4.5588236,6.65352
10.865597,4.1145744
0.2987252,7.186528
6.1540437,7.8219852
-4.3888,12.016953
19.696196,10.4414835
15.905813,7.0422754
-3.614204,14.102261
-7.1561923,10.134837
1.4740893,8.196318
11.505478,7.7131243
-1.5211294,12.191966
18.564436,9.611005
6.298387,8.308233
10.107689,7.7458186
-1.3789822,6.473314
-4.07946,14.199456
-2.7559783,12.387321
-0.22743429,12.746547
-4.589455,8.033097
-1.8496438,8.195088
1.4212674,10.736395
-6.360066,7.280759
11.46929,7.3519526
-5.6864386,10.25883
6.5440063,5.014408
-6.608939,12.623132
-1.5016212,12.395311
9.869119,8.552315
10.090263,6.656365
-0.78525335,8.995641
-2.175668,6.0460815
-6.0628824,11.447991
12.986993,7.033884
0.017871168,11.284509
-4.628737,9.779297
-4.59224,12.9310875
-7.277195,7.8668313
14.357943,7.3990374
10.604808,7.541757
0.84190017,9.893894
-4.937913,7.8733406
0.3580588,10.35122
8.914747,9.053338
-4.3472404,5.5121036
-4.249832,12.582853
-2.9959223,9.15047
9.250985,4.1261325
-1.2469273,8.598737
10.474519,5.66032
-4.994952,6.881528
-4.2362165,11.091137
15.919066,8.8306055
-0.7715767,6.7720304
11.39446,6.418342
-0.8256543,11.388642
8.964929,5.8451996
-2.242544,9.139962
6.865268,8.203217
9.064163,7.100341
-1.3594024,11.93207
-3.6064606,7.462091
-6.5055323,10.689414
7.4339976,6.5893908
-3.656653,9.545813
-1.5077832,11.050323
-3.2866826,11.629315
7.177285,6.7518034
0.3763728,8.121489
6.3366327,9.730797
-5.3942356,8.01217
-1.1280674,5.679265
-6.158128,10.236269
1.3956851,7.522344
-0.84479535,7.4139924
-5.503361,9.7204485
-0.2812173,11.300885
14.636911,6.3645997
10.336174,9.355691
13.413493,9.224917
10.513564,7.6885834
11.843334,6.8856707
-5.3676267,7.1833997
19.22859,8.925181
7.4235578,8.116125
-4.1166844,9.691576
-4.4995637,12.230041
-0.1461916,10.318057
-1.2896408,5.86488
17.838875,8.925772
-2.954816,7.653199
8.386326,8.429636
0.07306516,6.992267
-3.9996107,8.489064
-0.05216637,7.03283
-0.5998195,8.751374
-3.0402908,7.52423
9.1519575,6.400304
-3.0031452,9.818167
